DEPARTMENT,QTY,EQUIPMENT_ID,UNIT_COST,SALE_ID,SALE_DATE,HOSPITAL_ID,LAST_UPDATE_DATE
ORTHOPAEDIC TECHNOLOGY,3,E0300,4.53,M000002700,2021-09-06,FR_HOSP_8,2021-09-06 14:57:57.883
EYE UNIT,2,E0131,45.29,M000002700,2021-09-06,FR_HOSP_8,2021-09-06 14:57:57.883
DENTAL LAB,1,E0085,905.8,M000002700,2021-09-06,FR_HOSP_8,2021-09-06 14:57:57.883
CASUALTY,1,E0036,40.76,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
OCCUPATIONAL THERAPY,1,E0282,63.41,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
X - RAY,1,E0487,27173.91,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
ENT,2,E0104,28.82,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
EYE UNIT,1,E0148,7699.28,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
OCCUPATIONAL THERAPY,3,E0276,36.23,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
CASUALTY,1,E0042,407.61,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
EYE UNIT,1,E0142,1358.7,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
CASUALTY,2,E0040,226.45,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
WARD,1,E0046,241.49,M000002701,2021-09-06,US_HOSP_5,2021-09-06 15:44:44.497
EYE UNIT,1,E0138,860.51,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
ICU,3,E0151,407.61,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
MATERNITY,1,E0221,769.93,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
CASUALTY,1,E0038,135.87,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
OUT PATIENT DEPARTMENT,3,E0338,223.55,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
ENT,1,E0110,108.7,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
LABORATORY,2,E0182,90.58,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
PHSYSIOTHERAPY,1,E0369,27.17,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
X - RAY,2,E0474,1086.96,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
OCCUPATIONAL THERAPY,1,E0287,13.59,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
ENT,1,E0125,1358.7,M000002702,2021-09-06,DE_HOSP_6,2021-09-06 16:28:28.220
CASUALTY,1,E0047,634.06,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
X - RAY,1,E0486,27173.91,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
ENT,1,E0127,5434.78,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
LABORATORY,1,E0177,299.56,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
ENT,2,E0103,17.66,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CSSD,2,E0053,226.45,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
MCH/FP,3,E0237,16.3,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CASUALTY,4,E0016,31.7,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CASUALTY,4,E0003,5.43,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
MATERNITY,1,E0217,40.76,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
PHARMACY,3,E0349,634.06,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
DENTAL LAB,1,E0074,181.16,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
ENT,1,E0003,5.43,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CASUALTY,1,E0037,58.88,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CASUALTY,3,E0020,200,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
WARD,4,E0009,43.48,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
LABORATORY,4,E0183,342.39,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
MCH/FP,2,E0003,5.43,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
CSSD,1,E0056,1086.96,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
THEATRE,1,E0393,31.7,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
LABORATORY,2,E0188,9.06,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
PHSYSIOTHERAPY,1,E0359,23.55,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
PHSYSIOTHERAPY,1,E0377,135.87,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
LABORATORY,1,E0201,2647.44,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
WARD,1,E0226,634.06,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
X - RAY,2,E0479,2264.49,M000002703,2021-09-06,FR_HOSP_3,2021-09-06 17:34:34.697
MATERNITY,9,E0210,135.87,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
X - RAY,1,E0468,27.17,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
OUT PATIENT DEPARTMENT,2,E0347,181.16,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
OCCUPATIONAL THERAPY,1,E0292,40.76,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
CASUALTY,1,E0034,13.59,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
OCCUPATIONAL THERAPY,2,E0297,135.87,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
MATERNITY,1,E0223,1358.7,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
DENTAL LAB,1,E0076,226.45,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
X - RAY,1,E0490,54347.83,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
MCH/FP,1,E0254,1358.7,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
ICU,3,E0160,226.45,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
MINOR THEATRE,1,E0027,135.87,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
ORTHOPAEDIC TECHNOLOGY,2,E0302,36.23,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
WARD,1,E0457,90.58,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
X - RAY,2,E0471,543.48,M000002704,2021-09-06,FR_HOSP_3,2021-09-06 10:34:34.387
X - RAY,1,E0485,5434.78,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
MCH/FP,1,E0217,40.76,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
OCCUPATIONAL THERAPY,2,E0295,72.46,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
THEATRE,1,E0394,31.7,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
WARD,3,E0237,16.3,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
ORTHOPAEDIC TECHNOLOGY,1,E0085,181.16,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
MCH/FP,1,E0021,1.36,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
DENTAL LAB,3,E0061,18.12,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
CASUALTY,2,E0044,6723.52,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
WARD,2,E0447,181.16,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
THEATRE,1,E0226,634.06,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
THEATRE,4,E0395,163.04,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
ENT,1,E0118,317.03,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
OUT PATIENT DEPARTMENT,1,E0036,40.76,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
MCH/FP,1,E0235,3.62,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
OUT PATIENT DEPARTMENT,2,E0190,88.77,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
DENTAL LAB,1,E0081,452.9,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
EYE UNIT,1,E0147,6793.48,M000002705,2021-09-06,FR_HOSP_4,2021-09-06 11:11:11.393
DENTAL LAB,1,E0086,2717.39,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
X - RAY,1,E0471,543.48,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
MINOR THEATRE,1,E0020,344.2,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
DENTAL UNIT,3,E0092,10857.87,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
MCH/FP,1,E0208,362.32,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
ICU,1,E0049,2401.43,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
ENT,2,E0115,226.45,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
CASUALTY,2,E0043,1164.86,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
CSSD,2,E0055,34250.73,M000002706,2021-09-06,US_HOSP_3,2021-09-06 12:17:17.217
WARD,1,E0218,163.04,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
WARD,1,E0025,59.78,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
OUT PATIENT DEPARTMENT,5,E0329,344.2,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
MCH/FP,1,E0019,86.05,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
DENTAL UNIT,19,E0089,4.08,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
X - RAY,2,E0480,31702.9,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
MINOR THEATRE,1,E0035,17.21,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
WARD,2,E0442,72.46,M000002707,2021-09-06,US_HOSP_10,2021-09-06 13:12:12.573
ICU,1,E0027,135.87,M000002708,2021-09-06,FR_HOSP_4,2021-09-06 14:21:21.313
PHSYSIOTHERAPY,2,E0385,844.2,M000002708,2021-09-06,FR_HOSP_4,2021-09-06 14:21:21.313
PHARMACY,1,E0353,135.87,M000002708,2021-09-06,FR_HOSP_4,2021-09-06 14:21:21.313
ENT,2,E0107,67.93,M000002708,2021-09-06,FR_HOSP_4,2021-09-06 14:21:21.313
X - RAY,1,E0175,42572.46,M000002708,2021-09-06,FR_HOSP_4,2021-09-06 14:21:21.313
MCH/FP,1,E0255,90.58,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
PHSYSIOTHERAPY,1,E0370,31.7,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
ENT,1,E0108,67.93,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
DENTAL LAB,2,E0068,18.12,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
WARD,1,E0030,634.06,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
EYE UNIT,1,E0141,1086.96,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
ORTHOPAEDIC TECHNOLOGY,2,E0303,45.29,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
PHSYSIOTHERAPY,2,E0375,90.58,M000002709,2021-09-06,FR_HOSP_3,2021-09-06 15:34:34.263
ORTHOPAEDIC TECHNOLOGY,1,E0312,362.32,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
EYE UNIT,1,E0135,271.74,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
CSSD,2,E0050,28.82,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
WARD,2,E0035,17.21,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
MCH/FP,2,E0033,10.87,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
WARD,1,E0040,226.45,M000002710,2021-09-06,US_HOSP_3,2021-09-06 16:49:49.123
ORTHOPAEDIC TECHNOLOGY,1,E0313,452.9,M000002711,2021-09-06,DE_HOSP_4,2021-09-06 17:39:39.007
OUT PATIENT DEPARTMENT,1,E0035,17.21,M000002711,2021-09-06,DE_HOSP_4,2021-09-06 17:39:39.007
MINOR THEATRE,1,E0019,86.05,M000002712,2021-09-06,DE_HOSP_4,2021-09-06 10:18:18.073
CASUALTY,1,E0000,1.36,M000002712,2021-09-06,DE_HOSP_4,2021-09-06 10:18:18.073
MATERNITY,1,E0009,43.48,M000002713,2021-09-06,FR_HOSP_9,2021-09-06 11:49:49.333
CASUALTY,2,E0007,16.3,M000002714,2021-09-06,DE_HOSP_1,2021-09-06 12:09:09.663
OCCUPATIONAL THERAPY,2,E0284,2.72,M000002715,2021-09-06,DE_HOSP_6,2021-09-06 13:47:47.260
OUT PATIENT DEPARTMENT,8,E0003,5.43,M000002715,2021-09-06,DE_HOSP_6,2021-09-06 13:47:47.260
CASUALTY,2,E0014,13.59,M000002715,2021-09-06,DE_HOSP_6,2021-09-06 13:47:47.260
WARD,1,E0022,4.53,M000002716,2021-09-06,DE_HOSP_10,2021-09-06 14:07:07.553
WARD,2,E0036,40.76,M000002716,2021-09-06,DE_HOSP_10,2021-09-06 14:07:07.553
LABORATORY,2,E0188,9.06,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
MATERNITY,1,E0021,1.36,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
WARD,3,E0019,86.05,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
ENT,1,E0125,1358.7,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
X - RAY,1,E0487,27173.91,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
THEATRE,1,E0409,14215.46,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
OUT PATIENT DEPARTMENT,3,E0340,135.87,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
CASUALTY,2,E0042,407.61,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
MINOR THEATRE,2,E0003,5.43,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
PHARMACY,1,E0352,135.87,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
CASUALTY,1,E0048,1811.59,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
ORTHOPAEDIC TECHNOLOGY,1,E0321,905.8,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
OCCUPATIONAL THERAPY,2,E0295,72.46,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
ENT,1,E0121,407.61,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
DENTAL LAB,1,E0087,3474.52,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
DENTAL LAB,2,E0068,18.12,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
OCCUPATIONAL THERAPY,4,E0275,31.7,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
CSSD,2,E0053,226.45,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
PHARMACY,2,E0357,905.8,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
DENTAL LAB,1,E0078,317.03,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
WARD,2,E0025,59.78,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
X - RAY,1,E0484,4528.99,M000002717,2021-09-07,DE_HOSP_2,2021-09-07 15:22:22.167
OCCUPATIONAL THERAPY,1,E0280,22.64,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
LABORATORY,2,E0200,2264.49,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
PHSYSIOTHERAPY,2,E0375,90.58,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
ORTHOPAEDIC TECHNOLOGY,1,E0308,9.06,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
MATERNITY,1,E0228,1411.23,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
ICU,2,E0160,226.45,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
OUT PATIENT DEPARTMENT,7,E0032,4.08,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
PHSYSIOTHERAPY,1,E0384,724.64,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
DENTAL UNIT,2,E0093,260.59,M000002718,2021-09-07,DE_HOSP_7,2021-09-07 16:41:41.167
WARD,1,E0455,88.77,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
DENTAL LAB,1,E0082,452.9,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
OUT PATIENT DEPARTMENT,2,E0038,333.06,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
X - RAY,3,E0466,1811.59,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
ICU,1,E0049,2401.43,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
X - RAY,1,E0490,54347.83,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
MCH/FP,2,E0038,333.06,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
PHSYSIOTHERAPY,2,E0368,21.74,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
MCH/FP,3,E0003,5.43,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
CASUALTY,2,E0027,135.87,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
CASUALTY,2,E0031,751.36,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
PHSYSIOTHERAPY,2,E0372,45.29,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
LABORATORY,1,E0183,342.39,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
EYE UNIT,1,E0149,10869.57,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
MATERNITY,1,E0208,4690.6,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
DENTAL UNIT,1,E0095,289.86,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
ENT,2,E0112,163.04,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
PHSYSIOTHERAPY,2,E0370,31.7,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
DENTAL LAB,2,E0069,27.17,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
X - RAY,2,E0474,1086.96,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
ORTHOPAEDIC TECHNOLOGY,1,E0324,1811.59,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
WARD,1,E0022,4.53,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
DENTAL UNIT,1,E0099,3474.52,M000002719,2021-09-07,FR_HOSP_7,2021-09-07 17:58:58.110
ICU,1,E0129,17.21,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
DENTAL LAB,1,E0071,2.72,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
DENTAL UNIT,1,E0098,1389.81,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
ORTHOPAEDIC TECHNOLOGY,1,E0087,543.48,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
ENT,2,E0003,5.43,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
THEATRE,2,E0405,3842.02,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
THEATRE,2,E0400,200,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
ENT,2,E0117,271.74,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
CASUALTY,4,E0014,13.59,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
LABORATORY,1,E0203,4076.09,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
MCH/FP,3,E0021,1.36,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
OUT PATIENT DEPARTMENT,2,E0190,88.77,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
LABORATORY,1,E0201,2647.44,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
MCH/FP,3,E0232,4.53,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
THEATRE,4,E0394,31.7,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
WARD,2,E0031,751.36,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
CASUALTY,3,E0025,59.78,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
X - RAY,1,E0473,1086.96,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
PHSYSIOTHERAPY,2,E0376,114.58,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
MINOR THEATRE,1,E0019,86.05,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
ORTHOPAEDIC TECHNOLOGY,1,E0319,724.64,M000002720,2021-09-07,FR_HOSP_6,2021-09-07 10:40:40.817
LABORATORY,2,E0191,135.87,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
ORTHOPAEDIC TECHNOLOGY,2,E0306,90.58,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
DENTAL UNIT,1,E0094,271.74,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
CASUALTY,4,E0011,241.67,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
DENTAL LAB,5,E0057,4.53,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
MINOR THEATRE,1,E0019,86.05,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
MCH/FP,1,E0010,114.58,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
DENTAL LAB,1,E0081,452.9,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
CASUALTY,5,E0002,4.08,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
ENT,1,E0127,5434.78,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
ICU,3,E0009,43.48,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
ENT,2,E0102,16.3,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
DENTAL LAB,1,E0066,11.32,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
OCCUPATIONAL THERAPY,2,E0286,12.68,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
MCH/FP,3,E0217,40.76,M000002721,2021-09-07,US_HOSP_6,2021-09-07 11:51:51.323
MINOR THEATRE,1,E0271,1086.96,M000002722,2021-09-07,US_HOSP_5,2021-09-07 12:17:17.007
CSSD,3,E0051,1358.7,M000002722,2021-09-07,US_HOSP_5,2021-09-07 12:17:17.007
DENTAL LAB,4,E0062,18.12,M000002722,2021-09-07,US_HOSP_5,2021-09-07 12:17:17.007
DENTAL LAB,1,E0085,905.8,M000002722,2021-09-07,US_HOSP_5,2021-09-07 12:17:17.007
EYE UNIT,1,E0134,217.39,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
THEATRE,1,E0411,28.82,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
WARD,1,E0447,181.16,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
LABORATORY,1,E0194,317.03,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
LABORATORY,5,E0177,299.56,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
"THEATRE, MATERNITY",1,E0094,271.74,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
THEATRE,2,E0415,1086.96,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
MINOR THEATRE,1,E0003,5.43,M000002723,2021-09-07,DE_HOSP_4,2021-09-07 13:58:58.407
ENT,1,E0119,317.03,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
EYE UNIT,2,E0132,58.88,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
PHSYSIOTHERAPY,2,E0374,73.37,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
ENT,1,E0126,2221.92,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
ENT,2,E0111,135.87,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
MCH/FP,2,E0032,4.08,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
ICU,4,E0159,135.87,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
OUT PATIENT DEPARTMENT,1,E0347,181.16,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
CASUALTY,4,E0007,16.3,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
X - RAY,1,E0491,63405.8,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
WARD,1,E0440,43.52,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
CASUALTY,10,E0000,1.36,M000002724,2021-09-07,US_HOSP_10,2021-09-07 14:37:37.840
WARD,3,E0237,16.3,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
ICU,1,E0027,135.87,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
ICU,1,E0173,7699.28,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
ICU,1,E0174,10869.57,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
MCH/FP,1,E0035,17.21,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
"THEATRE, MATERNITY",1,E0426,3842.02,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
THEATRE,3,E0039,184.13,M000002725,2021-09-07,DE_HOSP_3,2021-09-07 15:56:56.860
